Year,Value,Units,Series
2019,100.0,PT,SH_H2O_SAFE
2020,100.0,PT,SH_H2O_SAFE
2021,100.0,PT,SH_H2O_SAFE
2017,100.0,PT,SH_H2O_SAFE
2018,100.0,PT,SH_H2O_SAFE
2016,100.0,PT,SH_H2O_SAFE
2022,100.0,PT,SH_H2O_SAFE
2019,82.1,PT,EU_H20_COVNAC
2017,84.0,PT,EU_H20_COVNAC
2016,82.6,PT,EU_H20_COVNAC
2021,81.3,PT,EU_H20_COVNAC
2022,76.1,PT,EU_H20_COVNAC
2020,81.3,PT,EU_H20_COVNAC
2018,81.9,PT,EU_H20_COVNAC
