Year,Value,Units,Series
2015,94.7,PT,SE_TOT_CPLR
2021,98.1,PT,SE_TOT_CPLR
2019,97.0,PT,SE_TOT_CPLR
2018,95.2,PT,SE_TOT_CPLR
2019,82.7,PT,SE_TOT_CPLR
2015,79.4,PT,SE_TOT_CPLR
2021,82.9,PT,SE_TOT_CPLR
2020,99.4,PT,SE_TOT_CPLR
2016,95.5,PT,SE_TOT_CPLR
2017,77.9,PT,SE_TOT_CPLR
2022,94.9,PT,SE_TOT_CPLR
2018,80.9,PT,SE_TOT_CPLR
2016,79.1,PT,SE_TOT_CPLR
2020,81.5,PT,SE_TOT_CPLR
2017,96.0,PT,SE_TOT_CPLR
2022,84.7,PT,SE_TOT_CPLR
