Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2013,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,8319.7
2015,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,8000.0
2021,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,5844.3
2017,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,6640.5
2011,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,8921.9
2012,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,8616.2
2022,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,5842.2
2010,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,8294.0
2018,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,6653.0
2016,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,7741.4
2020,Consumo de energía eléctrica por habitante ,,,Beasain,Kw per cápita diario,Beasain,5889.2
2020,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,7393.3
2013,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,8356.3
2016,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,8326.4
2017,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,8591.3
2014,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,7968.4
2022,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,7592.4
2019,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,7997.4
2012,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,9361.7
2021,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,7968.0
2011,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,9993.1
2018,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,8767.3
2010,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,10546.9
2015,Consumo de energía eléctrica por habitante ,,,Bedia,Kw per cápita diario,Bedia,8637.1
2020,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,3423.1
2021,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,2470.0
2022,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,3334.2
2015,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,2900.0
2012,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,3017.3
2011,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,3458.7
2010,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,3240.1
2016,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,2854.1
2019,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,3168.1
2017,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,2723.9
2014,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,2890.2
2018,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,3674.6
2013,Consumo de energía eléctrica por habitante ,,,Beizama,Kw per cápita diario,Beizama,2848.0
2020,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,10407.9
2010,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,9083.6
2022,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,9428.2
2015,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,9756.5
2013,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,10320.5
2014,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,11038.7
2011,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,10177.3
2018,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,10980.4
2017,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,9581.0
2019,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,10321.5
2016,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,9895.2
2021,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,10945.2
2012,Consumo de energía eléctrica por habitante ,,,Belauntza,Kw per cápita diario,Belauntza,10328.7
2018,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3678.7
2015,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3302.8
2014,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3356.3
2010,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3579.0
2012,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3462.3
2020,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3758.7
2017,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3429.7
2021,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3920.5
2022,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3713.0
2016,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3309.9
2011,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3436.0
2019,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3739.0
2013,Consumo de energía eléctrica por habitante ,,,Berango,Kw per cápita diario,Berango,3559.5
2012,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,41826.3
2019,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,40409.7
2014,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,40257.3
2020,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,37728.0
2016,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,40573.3
2011,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,42337.5
2013,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,41416.2
2018,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,39565.8
2015,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,38178.5
2010,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,36349.6
2021,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,41525.8
2017,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,41133.5
2022,Consumo de energía eléctrica por habitante ,,,Berantevilla,Kw per cápita diario,Berantevilla,39636.1
2012,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,32919.0
2018,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,31925.2
2022,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,27496.7
2014,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,29537.7
2010,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,38155.6
2011,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,35788.8
2016,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,31304.3
2013,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,31677.3
2017,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,31780.7
2021,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,31316.0
2015,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,29214.1
2020,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,26057.6
2019,Consumo de energía eléctrica por habitante ,,,Berastegi,Kw per cápita diario,Berastegi,28119.0
2011,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7612.4
2012,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7671.6
2017,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7767.5
2016,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7615.1
2010,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7920.9
2019,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,8059.6
2013,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,6909.4
2021,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,8115.5
2018,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7973.4
2014,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7647.4
2020,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7125.4
2022,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7988.1
2015,Consumo de energía eléctrica por habitante ,,,Bergara,Kw per cápita diario,Bergara,7679.7
2014,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2695.2
2020,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2452.3
2015,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2809.5
2021,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2536.5
2022,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2430.2
2012,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2758.9
2018,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2706.3
2010,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2810.5
2016,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2719.6
2013,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2665.2
2017,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2789.0
2019,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2591.6
2011,Consumo de energía eléctrica por habitante ,,,Bermeo,Kw per cápita diario,Bermeo,2730.0
2010,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,8598.7
2019,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,8969.7
2015,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9882.4
2021,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9321.5
2011,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,8566.1
2014,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9816.8
2017,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9709.6
2018,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9289.0
2012,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,8871.6
2013,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9117.9
2022,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,8226.9
2016,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9546.6
2020,Consumo de energía eléctrica por habitante ,,,Bernedo,Kw per cápita diario,Bernedo,9080.6
2012,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,20880.8
2019,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,19295.1
2014,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,21589.2
2015,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,22646.6
2013,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,20607.4
2010,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,20505.9
2017,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,23154.1
2020,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,16972.8
2018,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,21474.9
2022,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,18300.1
2021,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,17922.0
2011,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,21315.6
2016,Consumo de energía eléctrica por habitante ,,,Berriatua,Kw per cápita diario,Berriatua,22877.8
2013,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6324.9
2015,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6397.6
2019,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6757.1
2010,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6436.9
2022,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6058.7
2011,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6737.5
2016,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6212.5
2012,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6344.3
2014,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6235.5
2021,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6470.2
2020,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,5998.2
2018,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,7012.9
2017,Consumo de energía eléctrica por habitante ,,,Berriz,Kw per cápita diario,Berriz,6618.6
2012,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,36770.7
2018,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2363.8
2017,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2164.7
2014,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,8033.0
2020,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2344.5
2022,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2354.5
2011,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,35813.7
2019,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2243.8
2013,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,34418.2
2016,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2271.6
2015,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2284.1
2021,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,2431.9
2010,Consumo de energía eléctrica por habitante ,,,Berrobi,Kw per cápita diario,Berrobi,37527.0
2012,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,11175.4
2017,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,12686.3
2021,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,15501.0
2014,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,11430.2
2010,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,13316.4
2013,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,10724.8
2020,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,12033.0
2018,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,13184.6
2019,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,12951.7
2022,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,16934.0
2011,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,11937.6
2015,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,11476.1
2016,Consumo de energía eléctrica por habitante ,,,Bidania-Goiatz,Kw per cápita diario,Bidania-Goiatz,11120.5
2015,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,3079.2
2019,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,2858.8
2011,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,3248.9
2022,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,2719.4
2016,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,3025.7
2014,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,3097.3
2012,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,3283.5
2020,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,2679.3
2018,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,2950.2
2013,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,3224.6
2017,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,2958.9
2021,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,2657.3
2010,Consumo de energía eléctrica por habitante ,,,Bilbao,Kw per cápita diario,Bilbao,3288.3
2015,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2451.2
2011,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2549.9
2020,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2436.8
2019,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2410.7
2013,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2372.2
2021,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2574.3
2010,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2640.9
2014,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2401.4
2018,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2475.3
2022,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2608.3
2017,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2546.5
2012,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2638.1
2016,Consumo de energía eléctrica por habitante ,,,Busturia,Kw per cápita diario,Busturia,2386.4
2017,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5595.1
2018,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5170.2
2012,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5307.8
2019,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5030.5
2021,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5238.6
2020,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5079.2
2022,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,4610.3
2013,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5150.3
2011,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5503.6
2010,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5463.9
2014,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,4990.6
2015,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5540.9
2016,Consumo de energía eléctrica por habitante ,,,Campezo/Kanpezu,Kw per cápita diario,Campezo/Kanpezu,5368.7
2019,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8890.6
2013,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,9001.3
2020,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8180.8
2021,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8539.3
2016,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8750.6
2012,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,10382.0
2011,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,11311.2
2017,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8624.2
2022,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8167.3
2015,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8519.4
2010,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,11201.6
2018,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,8931.8
2014,Consumo de energía eléctrica por habitante ,,,Deba,Kw per cápita diario,Deba,9387.3
2018,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,8786.8
2010,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,9692.4
2015,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,8680.9
2022,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,7658.5
2017,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,8677.7
2014,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,8132.3
2019,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,8421.6
2012,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,9407.6
2020,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,7699.6
2011,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,9442.4
2013,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,8634.2
2021,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,7979.6
2016,Consumo de energía eléctrica por habitante ,,,Derio,Kw per cápita diario,Derio,8967.1
2011,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,3422.4
2022,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,2352.0
2010,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,3348.2
2016,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,3083.1
2019,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,2583.0
2015,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,3086.0
2018,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,2764.8
2014,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,3176.6
2012,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,3354.8
2020,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,2466.1
2013,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,3289.6
2017,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,2889.8
2021,Consumo de energía eléctrica por habitante ,,,Dima,Kw per cápita diario,Dima,2510.8
2013,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3907.6
2012,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,4114.1
2016,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3831.5
2020,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3600.2
2018,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3840.7
2011,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,4194.7
2021,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3517.9
2019,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3822.7
2017,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3750.9
2010,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,4227.1
2014,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3860.3
2015,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3932.9
2022,Consumo de energía eléctrica por habitante ,,,Donostia / San Sebastián,Kw per cápita diario,Donostia / San Sebastián,3562.6
2015,Consumo de energía eléctrica por habitante ,,,Durango,Kw per cápita diario,Durango,3041.3
2019,Consumo de energía eléctrica por habitante ,,,Durango,Kw per cápita diario,Durango,2847.4
2013,Consumo de energía eléctrica por habitante ,,,Durango,Kw per cápita diario,Durango,3060.3
2017,Consumo de energía eléctrica por habitante ,,,Durango,Kw per cápita diario,Durango,3089.2
2010,Consumo de energía eléctrica por habitante ,,,Durango,Kw per cápita diario,Durango,3225.3
2014,Consumo de energía eléctrica por habitante ,,,Durango,Kw per cápita diario,Durango,2992.5
