Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2015,SP_ACS_BSRVH2O,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,100.0
2013,SP_ACS_BSRVH2O,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,100.0
2018,SP_ACS_BSRVH2O,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,100.0
2019,SP_ACS_BSRVSAN,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,98.8
2023,SP_ACS_BSRVSAN,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,99.4
2010,SP_ACS_BSRVH2O,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,100.0
2016,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.1
2010,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2013,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2022,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2019,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2018,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.1
2018,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2020,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2023,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2021,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.2
2014,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.1
2021,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2020,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.2
2022,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.2
2014,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2015,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.1
2016,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2019,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.2
2010,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.1
2013,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.2
2015,SP_ACS_BSRVH2O,,,Deba,PT,Deba,100.0
2023,SP_ACS_BSRVSAN,,,Deba,PT,Deba,99.3
2016,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,99.8
2014,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,99.8
2014,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2021,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,100.0
2021,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2015,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,99.8
2016,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2013,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2023,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,100.0
2015,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2022,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2020,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2020,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,100.0
2018,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,99.8
2019,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,99.8
2018,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2010,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2023,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2013,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,99.8
2022,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,100.0
2010,SP_ACS_BSRVSAN,,,ES48901,PT,ES48901,99.7
2019,SP_ACS_BSRVH2O,,,ES48901,PT,ES48901,100.0
2015,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.1
2016,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,98.1
2010,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,99.2
2013,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,98.9
2022,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.3
2013,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.0
2010,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.4
2018,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,98.6
2016,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.1
2019,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,98.7
2014,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,98.7
2021,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,99.5
2020,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.1
2020,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,99.5
2023,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,99.5
2022,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,99.5
2015,SP_ACS_BSRVSAN,,,ES48026,PT,ES48026,98.7
2021,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.3
2018,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.1
2023,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.3
2019,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.3
2014,SP_ACS_BSRVH2O,,,ES48026,PT,ES48026,99.1
2019,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2018,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2021,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.7
2019,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2020,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2016,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2023,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2015,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2013,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2010,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2022,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2021,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2023,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2016,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2020,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2022,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2010,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2018,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2013,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2014,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2015,SP_ACS_BSRVSAN,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,99.6
2014,SP_ACS_BSRVH2O,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2023,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2019,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2021,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,100.0
2020,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,100.0
2020,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2023,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,100.0
2018,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2014,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,99.8
2016,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,99.8
2021,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2019,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,99.9
2022,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,100.0
2018,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,99.9
2013,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,99.9
2015,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,99.8
2010,SP_ACS_BSRVSAN,,,ES48027,PT,ES48027,99.8
2010,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2014,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2016,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2013,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2015,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2022,SP_ACS_BSRVH2O,,,ES48027,PT,ES48027,100.0
2019,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.3
2019,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.5
2021,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.8
2016,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.2
2015,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,97.9
2014,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.0
2020,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.0
2015,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.2
2022,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.8
2010,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.3
2016,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.5
2021,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.1
2023,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.8
2020,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.8
2014,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.5
2018,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.5
2013,SP_ACS_BSRVSAN,,,ES48028,PT,ES48028,99.2
2010,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.0
2013,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.2
2018,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.2
2023,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.1
2022,SP_ACS_BSRVH2O,,,ES48028,PT,ES48028,98.3
2014,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2020,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2022,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2016,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2021,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2023,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2021,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2013,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2018,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2014,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2023,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2018,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,99.9
2010,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2020,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2015,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2010,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2022,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2015,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2019,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2016,SP_ACS_BSRVSAN,,,Eibar,PT,Eibar,99.7
2019,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,99.9
2013,SP_ACS_BSRVH2O,,,Eibar,PT,Eibar,100.0
2022,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,100.0
2021,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,100.0
2019,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,99.5
2016,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2019,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2013,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2014,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2018,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2023,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2023,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,100.0
2018,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,99.5
2020,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,100.0
2015,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,98.5
2014,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,98.5
2015,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2020,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2022,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2010,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2016,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,98.5
2010,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,98.1
2021,SP_ACS_BSRVH2O,,,ES48031,PT,ES48031,100.0
2013,SP_ACS_BSRVSAN,,,ES48031,PT,ES48031,98.5
2013,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2010,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2016,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2014,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2019,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2022,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2015,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2022,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2018,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2020,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2023,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2018,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2015,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2013,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2020,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2019,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2014,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2021,SP_ACS_BSRVH2O,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2023,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2016,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2010,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,99.0
2021,SP_ACS_BSRVSAN,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,100.0
2022,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2021,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.5
2019,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2010,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.3
2021,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2013,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2016,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2014,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2023,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.5
2013,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.1
2020,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.5
2020,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.3
2019,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.5
2014,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.1
2018,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.3
2016,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.3
2022,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.8
2023,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,100.0
2018,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2015,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2010,SP_ACS_BSRVSAN,,,Elciego,PT,Elciego,99.8
2015,SP_ACS_BSRVH2O,,,Elciego,PT,Elciego,99.3
2010,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,93.5
2019,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.6
2016,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2014,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2015,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.6
2022,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2021,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.7
2018,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2010,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2014,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.6
2023,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.6
2015,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2021,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2023,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2020,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,95.7
2016,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.6
2022,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.6
2019,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2013,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.4
2020,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2013,SP_ACS_BSRVH2O,,,Elduain,PT,Elduain,100.0
2018,SP_ACS_BSRVSAN,,,Elduain,PT,Elduain,94.4
2023,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2016,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2022,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2023,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2013,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2015,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2015,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2018,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2022,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2010,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2010,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2021,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2019,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2018,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2016,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2020,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2020,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2021,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2019,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2013,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2014,SP_ACS_BSRVH2O,,,Elgeta,PT,Elgeta,100.0
2014,SP_ACS_BSRVSAN,,,Elgeta,PT,Elgeta,100.0
2019,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,99.9
2010,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,100.0
2023,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,99.9
2019,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,99.9
2015,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,100.0
2018,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,100.0
2013,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,99.9
2020,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,99.9
2010,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,99.9
2013,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,100.0
2014,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,99.9
2020,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,100.0
2016,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,99.9
2021,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,100.0
2018,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,99.9
2014,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,100.0
2023,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,100.0
2022,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,100.0
2021,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,99.9
2016,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,100.0
2022,SP_ACS_BSRVH2O,,,Elgoibar,PT,Elgoibar,99.9
2015,SP_ACS_BSRVSAN,,,Elgoibar,PT,Elgoibar,99.9
2019,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,99.5
2015,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,99.6
2013,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,99.6
2022,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.4
2013,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.4
2014,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,99.6
2010,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,99.5
2021,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,100.0
2015,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.4
2014,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.4
2020,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.3
2016,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.4
2018,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.4
2022,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,100.0
2020,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,100.0
2018,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,99.5
2023,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,100.0
2016,SP_ACS_BSRVSAN,,,ES48032,PT,ES48032,99.6
2010,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.3
2021,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.3
2023,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.4
2019,SP_ACS_BSRVH2O,,,ES48032,PT,ES48032,99.3
2021,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2023,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2016,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2018,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2018,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,99.3
2020,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2022,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2019,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2015,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,99.3
2015,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2010,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,99.3
2014,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2013,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2020,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2022,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2014,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,99.3
2010,SP_ACS_BSRVH2O,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2023,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2021,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2016,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,99.3
2013,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,99.3
2019,SP_ACS_BSRVSAN,,,Elvillar / Bilar,PT,Elvillar / Bilar,100.0
2020,SP_ACS_BSRVH2O,,,ES48902,PT,ES48902,99.9
2023,SP_ACS_BSRVH2O,,,ES48902,PT,ES48902,99.9
2021,SP_ACS_BSRVH2O,,,ES48902,PT,ES48902,99.9
2020,SP_ACS_BSRVSAN,,,ES48902,PT,ES48902,100.0
2013,SP_ACS_BSRVSAN,,,ES48902,PT,ES48902,99.5
2015,SP_ACS_BSRVH2O,,,ES48902,PT,ES48902,99.9
2022,SP_ACS_BSRVSAN,,,ES48902,PT,ES48902,100.0
2022,SP_ACS_BSRVH2O,,,ES48902,PT,ES48902,99.9
2014,SP_ACS_BSRVH2O,,,ES48902,PT,ES48902,99.9
2018,SP_ACS_BSRVSAN,,,ES48902,PT,ES48902,99.5
2019,SP_ACS_BSRVSAN,,,ES48902,PT,ES48902,99.5
2021,SP_ACS_BSRVSAN,,,ES48902,PT,ES48902,100.0
