Year,Series,Units,Value
2015,SG_LGL_GENEQLFP,PT,100
2020,SG_LGL_GENEQLFP,PT,100
2022,SG_LGL_GENEQLFP,PT,100
2015,SG_LGL_GENEQVAW,PT,100
2020,SG_LGL_GENEQVAW,PT,100
2022,SG_LGL_GENEQVAW,PT,100
2015,SG_LGL_GENEQEMP,PT,100
2020,SG_LGL_GENEQEMP,PT,100
2022,SG_LGL_GENEQEMP,PT,100
2015,SG_LGL_GENEQMAR,PT,81.8
2020,SG_LGL_GENEQMAR,PT,81.8
2022,SG_LGL_GENEQMAR,PT,81.8
