Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2021,EU_GDP_PCAPNOM,,,ES20078,EUR,ES20078,3.4
2015,EU_GDP_PCAPNOM,,,ES20078,EUR,ES20078,-9.5
2017,EU_GDP_PCAPNOM,,,ES01061,EUR,ES01061,9.4
2015,EU_GDP_PCAPNOM,,,ES01061,EUR,ES01061,-3
2020,EU_GDP_PCAPNOM,,,ES01061,EUR,ES01061,-10
2019,EU_GDP_PCAPNOM,,,ES01061,EUR,ES01061,-6.2
2021,EU_GDP_PCAPNOM,,,ES01061,EUR,ES01061,1.1
2018,EU_GDP_PCAPNOM,,,ES01061,EUR,ES01061,-0.3
2016,EU_GDP_PCAPNOM,,,ES01061,EUR,ES01061,8.2
2015,EU_GDP_PCAPNOM,,,ES48096,EUR,ES48096,-0.1
2020,EU_GDP_PCAPNOM,,,ES48096,EUR,ES48096,-4.9
2016,EU_GDP_PCAPNOM,,,ES48096,EUR,ES48096,5.9
2017,EU_GDP_PCAPNOM,,,ES48096,EUR,ES48096,-0.8
2018,EU_GDP_PCAPNOM,,,ES48096,EUR,ES48096,1.9
2021,EU_GDP_PCAPNOM,,,ES48096,EUR,ES48096,0.8
2019,EU_GDP_PCAPNOM,,,ES48096,EUR,ES48096,15.3
2019,EU_GDP_PCAPNOM,,,ES01062,EUR,ES01062,2.8
2015,EU_GDP_PCAPNOM,,,ES01062,EUR,ES01062,-10.6
2016,EU_GDP_PCAPNOM,,,ES01062,EUR,ES01062,1.7
2021,EU_GDP_PCAPNOM,,,ES01062,EUR,ES01062,28.6
2017,EU_GDP_PCAPNOM,,,ES01062,EUR,ES01062,1.1
2018,EU_GDP_PCAPNOM,,,ES01062,EUR,ES01062,-0.2
2020,EU_GDP_PCAPNOM,,,ES01062,EUR,ES01062,12.7
2018,EU_GDP_PCAPNOM,,,ES48905,EUR,ES48905,0.2
2017,EU_GDP_PCAPNOM,,,ES48905,EUR,ES48905,3.9
2015,EU_GDP_PCAPNOM,,,ES48905,EUR,ES48905,-4.2
2016,EU_GDP_PCAPNOM,,,ES48905,EUR,ES48905,16.3
2019,EU_GDP_PCAPNOM,,,ES48905,EUR,ES48905,17.8
2020,EU_GDP_PCAPNOM,,,ES48905,EUR,ES48905,-11.7
2021,EU_GDP_PCAPNOM,,,ES48905,EUR,ES48905,-3.3
2016,EU_GDP_PCAPNOM,,,ES48097,EUR,ES48097,-0.4
2017,EU_GDP_PCAPNOM,,,ES48097,EUR,ES48097,-1.4
2021,EU_GDP_PCAPNOM,,,ES48097,EUR,ES48097,9.2
2020,EU_GDP_PCAPNOM,,,ES48097,EUR,ES48097,-6.8
2015,EU_GDP_PCAPNOM,,,ES48097,EUR,ES48097,7.3
2018,EU_GDP_PCAPNOM,,,ES48097,EUR,ES48097,9.8
2019,EU_GDP_PCAPNOM,,,ES48097,EUR,ES48097,4.2
2018,EU_GDP_PCAPNOM,,,ES20079,EUR,ES20079,1
2020,EU_GDP_PCAPNOM,,,ES20079,EUR,ES20079,-7.4
2016,EU_GDP_PCAPNOM,,,ES20079,EUR,ES20079,-1.4
2015,EU_GDP_PCAPNOM,,,ES20079,EUR,ES20079,10.7
2017,EU_GDP_PCAPNOM,,,ES20079,EUR,ES20079,1.6
2019,EU_GDP_PCAPNOM,,,ES20079,EUR,ES20079,-0.2
2021,EU_GDP_PCAPNOM,,,ES20079,EUR,ES20079,6.6
2015,EU_GDP_PCAPNOM,,,ES48024,EUR,ES48024,-27.6
2018,EU_GDP_PCAPNOM,,,ES48024,EUR,ES48024,2.7
2019,EU_GDP_PCAPNOM,,,ES48024,EUR,ES48024,5.6
2016,EU_GDP_PCAPNOM,,,ES48024,EUR,ES48024,34.7
2017,EU_GDP_PCAPNOM,,,ES48024,EUR,ES48024,17.5
2020,EU_GDP_PCAPNOM,,,ES48024,EUR,ES48024,-13.4
2021,EU_GDP_PCAPNOM,,,ES48024,EUR,ES48024,12
2019,EU_GDP_PCAPNOM,,,ES48025,EUR,ES48025,3.2
2016,EU_GDP_PCAPNOM,,,ES48025,EUR,ES48025,9.4
2015,EU_GDP_PCAPNOM,,,ES48025,EUR,ES48025,6.1
2020,EU_GDP_PCAPNOM,,,ES48025,EUR,ES48025,-10.3
2017,EU_GDP_PCAPNOM,,,ES48025,EUR,ES48025,3.8
2018,EU_GDP_PCAPNOM,,,ES48025,EUR,ES48025,-2.2
2021,EU_GDP_PCAPNOM,,,ES48025,EUR,ES48025,13
2019,EU_GDP_PCAPNOM,,,ES20025,EUR,ES20025,-3.8
2017,EU_GDP_PCAPNOM,,,ES20025,EUR,ES20025,5.1
2016,EU_GDP_PCAPNOM,,,ES20025,EUR,ES20025,12.5
2015,EU_GDP_PCAPNOM,,,ES20025,EUR,ES20025,4.4
2018,EU_GDP_PCAPNOM,,,ES20025,EUR,ES20025,8.5
2021,EU_GDP_PCAPNOM,,,ES20025,EUR,ES20025,-0.2
2020,EU_GDP_PCAPNOM,,,ES20025,EUR,ES20025,-12.2
2021,EU_GDP_PCAPNOM,,,ES20026,EUR,ES20026,0.6
2020,EU_GDP_PCAPNOM,,,ES20026,EUR,ES20026,-14.3
2017,EU_GDP_PCAPNOM,,,ES20026,EUR,ES20026,-2.9
2016,EU_GDP_PCAPNOM,,,ES20026,EUR,ES20026,10.2
2015,EU_GDP_PCAPNOM,,,ES20026,EUR,ES20026,12.2
2019,EU_GDP_PCAPNOM,,,ES20026,EUR,ES20026,18.4
2018,EU_GDP_PCAPNOM,,,ES20026,EUR,ES20026,-15.6
2019,EU_GDP_PCAPNOM,,,ES20027,EUR,ES20027,14.8
2018,EU_GDP_PCAPNOM,,,ES20027,EUR,ES20027,6.4
2017,EU_GDP_PCAPNOM,,,ES20027,EUR,ES20027,-1
2015,EU_GDP_PCAPNOM,,,ES20027,EUR,ES20027,6.6
2016,EU_GDP_PCAPNOM,,,ES20027,EUR,ES20027,-3
2020,EU_GDP_PCAPNOM,,,ES20027,EUR,ES20027,10.4
2021,EU_GDP_PCAPNOM,,,ES20027,EUR,ES20027,-3.9
2016,EU_GDP_PCAPNOM,,,ES48913,EUR,ES48913,-12.1
2017,EU_GDP_PCAPNOM,,,ES48913,EUR,ES48913,35.6
2018,EU_GDP_PCAPNOM,,,ES48913,EUR,ES48913,46.8
2021,EU_GDP_PCAPNOM,,,ES48913,EUR,ES48913,13.7
2019,EU_GDP_PCAPNOM,,,ES48913,EUR,ES48913,-44.7
2015,EU_GDP_PCAPNOM,,,ES48913,EUR,ES48913,14.6
2020,EU_GDP_PCAPNOM,,,ES48913,EUR,ES48913,3.9
2017,EU_GDP_PCAPNOM,,,ES01018,EUR,ES01018,-14.2
2018,EU_GDP_PCAPNOM,,,ES01018,EUR,ES01018,-0.8
2016,EU_GDP_PCAPNOM,,,ES01018,EUR,ES01018,-10.9
2019,EU_GDP_PCAPNOM,,,ES01018,EUR,ES01018,1.1
2015,EU_GDP_PCAPNOM,,,ES01018,EUR,ES01018,32.7
2021,EU_GDP_PCAPNOM,,,ES01018,EUR,ES01018,1.3
2020,EU_GDP_PCAPNOM,,,ES01018,EUR,ES01018,-20.9
2020,EU_GDP_PCAPNOM,,,ES48915,EUR,ES48915,-16.7
2015,EU_GDP_PCAPNOM,,,ES48915,EUR,ES48915,-0.8
2019,EU_GDP_PCAPNOM,,,ES48915,EUR,ES48915,7.5
2016,EU_GDP_PCAPNOM,,,ES48915,EUR,ES48915,5.4
2021,EU_GDP_PCAPNOM,,,ES48915,EUR,ES48915,16.2
2018,EU_GDP_PCAPNOM,,,ES48915,EUR,ES48915,6.1
2017,EU_GDP_PCAPNOM,,,ES48915,EUR,ES48915,-6
2020,EU_GDP_PCAPNOM,,,ES20028,EUR,ES20028,-6.7
2019,EU_GDP_PCAPNOM,,,ES20028,EUR,ES20028,6.1
2018,EU_GDP_PCAPNOM,,,ES20028,EUR,ES20028,3.7
2016,EU_GDP_PCAPNOM,,,ES20028,EUR,ES20028,2.4
2017,EU_GDP_PCAPNOM,,,ES20028,EUR,ES20028,4.1
2021,EU_GDP_PCAPNOM,,,ES20028,EUR,ES20028,11.8
2015,EU_GDP_PCAPNOM,,,ES20028,EUR,ES20028,-0.3
2021,EU_GDP_PCAPNOM,,,ES01063,EUR,ES01063,15.6
2018,EU_GDP_PCAPNOM,,,ES01063,EUR,ES01063,-8.5
2020,EU_GDP_PCAPNOM,,,ES01063,EUR,ES01063,-15
2016,EU_GDP_PCAPNOM,,,ES01063,EUR,ES01063,-2.4
2015,EU_GDP_PCAPNOM,,,ES01063,EUR,ES01063,11.2
2017,EU_GDP_PCAPNOM,,,ES01063,EUR,ES01063,6.7
2019,EU_GDP_PCAPNOM,,,ES01063,EUR,ES01063,6
2017,EU_GDP_PCAPNOM,,,ES20081,EUR,ES20081,-3.9
2018,EU_GDP_PCAPNOM,,,ES20081,EUR,ES20081,8.1
2020,EU_GDP_PCAPNOM,,,ES20081,EUR,ES20081,-13.9
2016,EU_GDP_PCAPNOM,,,ES20081,EUR,ES20081,0.2
2019,EU_GDP_PCAPNOM,,,ES20081,EUR,ES20081,5.4
2021,EU_GDP_PCAPNOM,,,ES20081,EUR,ES20081,0.6
2015,EU_GDP_PCAPNOM,,,ES20081,EUR,ES20081,0.4
2021,EU_GDP_PCAPNOM,,,ES20080,EUR,ES20080,16.5
2017,EU_GDP_PCAPNOM,,,ES20080,EUR,ES20080,-1.4
2019,EU_GDP_PCAPNOM,,,ES20080,EUR,ES20080,4.7
2015,EU_GDP_PCAPNOM,,,ES20080,EUR,ES20080,-2.3
2016,EU_GDP_PCAPNOM,,,ES20080,EUR,ES20080,-15.1
2018,EU_GDP_PCAPNOM,,,ES20080,EUR,ES20080,9.6
2020,EU_GDP_PCAPNOM,,,ES20080,EUR,ES20080,-9.7
2016,EU_GDP_PCAPNOM,,ES0101,,EUR,ES0101,3.5
2015,EU_GDP_PCAPNOM,,ES0101,,EUR,ES0101,8.8
2019,EU_GDP_PCAPNOM,,ES0101,,EUR,ES0101,6.7
2017,EU_GDP_PCAPNOM,,ES0101,,EUR,ES0101,-6.7
2021,EU_GDP_PCAPNOM,,ES0101,,EUR,ES0101,7.2
2020,EU_GDP_PCAPNOM,,ES0101,,EUR,ES0101,-12.2
2018,EU_GDP_PCAPNOM,,ES0101,,EUR,ES0101,-1.9
2015,EU_GDP_PCAPNOM,,ES0104,,EUR,ES0104,2.9
2021,EU_GDP_PCAPNOM,,ES0104,,EUR,ES0104,6.8
2018,EU_GDP_PCAPNOM,,ES0104,,EUR,ES0104,0.6
2019,EU_GDP_PCAPNOM,,ES0104,,EUR,ES0104,-1.9
2016,EU_GDP_PCAPNOM,,ES0104,,EUR,ES0104,10.5
2020,EU_GDP_PCAPNOM,,ES0104,,EUR,ES0104,-15.4
2017,EU_GDP_PCAPNOM,,ES0104,,EUR,ES0104,5.7
2018,EU_GDP_PCAPNOM,,ES0106,,EUR,ES0106,3.5
2020,EU_GDP_PCAPNOM,,ES0106,,EUR,ES0106,-13.4
2019,EU_GDP_PCAPNOM,,ES0106,,EUR,ES0106,1.3
2017,EU_GDP_PCAPNOM,,ES0106,,EUR,ES0106,1.3
2021,EU_GDP_PCAPNOM,,ES0106,,EUR,ES0106,0.2
2015,EU_GDP_PCAPNOM,,ES0106,,EUR,ES0106,0.9
2016,EU_GDP_PCAPNOM,,ES0106,,EUR,ES0106,-1.6
2021,EU_GDP_PCAPNOM,,ES0102,,EUR,ES0102,8.3
2017,EU_GDP_PCAPNOM,,ES0102,,EUR,ES0102,2.1
2019,EU_GDP_PCAPNOM,,ES0102,,EUR,ES0102,2.8
2016,EU_GDP_PCAPNOM,,ES0102,,EUR,ES0102,3.4
2015,EU_GDP_PCAPNOM,,ES0102,,EUR,ES0102,3.2
2020,EU_GDP_PCAPNOM,,ES0102,,EUR,ES0102,-9.8
2018,EU_GDP_PCAPNOM,,ES0102,,EUR,ES0102,3.1
2021,EU_GDP_PCAPNOM,,ES0103,,EUR,ES0103,-5.1
2019,EU_GDP_PCAPNOM,,ES0103,,EUR,ES0103,1.5
2016,EU_GDP_PCAPNOM,,ES0103,,EUR,ES0103,1.9
2017,EU_GDP_PCAPNOM,,ES0103,,EUR,ES0103,-0.8
2015,EU_GDP_PCAPNOM,,ES0103,,EUR,ES0103,2.4
2020,EU_GDP_PCAPNOM,,ES0103,,EUR,ES0103,-2.4
2018,EU_GDP_PCAPNOM,,ES0103,,EUR,ES0103,5
2021,EU_GDP_PCAPNOM,,ES4801,,EUR,ES4801,3.2
2015,EU_GDP_PCAPNOM,,ES4801,,EUR,ES4801,-4.3
2020,EU_GDP_PCAPNOM,,ES4801,,EUR,ES4801,-14.3
2016,EU_GDP_PCAPNOM,,ES4801,,EUR,ES4801,14.1
2018,EU_GDP_PCAPNOM,,ES4801,,EUR,ES4801,6.3
2017,EU_GDP_PCAPNOM,,ES4801,,EUR,ES4801,6.9
2019,EU_GDP_PCAPNOM,,ES4801,,EUR,ES4801,2
2015,EU_GDP_PCAPNOM,,ES2001,,EUR,ES2001,-0.2
2020,EU_GDP_PCAPNOM,,ES2001,,EUR,ES2001,-12.9
2016,EU_GDP_PCAPNOM,,ES2001,,EUR,ES2001,5.8
2018,EU_GDP_PCAPNOM,,ES2001,,EUR,ES2001,8
2019,EU_GDP_PCAPNOM,,ES2001,,EUR,ES2001,1.7
2017,EU_GDP_PCAPNOM,,ES2001,,EUR,ES2001,4.7
2021,EU_GDP_PCAPNOM,,ES2001,,EUR,ES2001,10.3
2017,EU_GDP_PCAPNOM,,ES4802,,EUR,ES4802,3.2
2018,EU_GDP_PCAPNOM,,ES4802,,EUR,ES4802,4.2
2019,EU_GDP_PCAPNOM,,ES4802,,EUR,ES4802,2.8
2020,EU_GDP_PCAPNOM,,ES4802,,EUR,ES4802,-9.2
2016,EU_GDP_PCAPNOM,,ES4802,,EUR,ES4802,4.9
2021,EU_GDP_PCAPNOM,,ES4802,,EUR,ES4802,8.7
2015,EU_GDP_PCAPNOM,,ES4802,,EUR,ES4802,3.4
2021,EU_GDP_PCAPNOM,,ES2002,,EUR,ES2002,7.5
2019,EU_GDP_PCAPNOM,,ES2002,,EUR,ES2002,0.2
2018,EU_GDP_PCAPNOM,,ES2002,,EUR,ES2002,6.2
2020,EU_GDP_PCAPNOM,,ES2002,,EUR,ES2002,-9.5
2016,EU_GDP_PCAPNOM,,ES2002,,EUR,ES2002,4.1
2015,EU_GDP_PCAPNOM,,ES2002,,EUR,ES2002,6.1
2017,EU_GDP_PCAPNOM,,ES2002,,EUR,ES2002,2
2015,EU_GDP_PCAPNOM,,ES2003,,EUR,ES2003,1.8
2016,EU_GDP_PCAPNOM,,ES2003,,EUR,ES2003,1.1
2018,EU_GDP_PCAPNOM,,ES2003,,EUR,ES2003,4.8
2021,EU_GDP_PCAPNOM,,ES2003,,EUR,ES2003,12.4
2019,EU_GDP_PCAPNOM,,ES2003,,EUR,ES2003,7.6
2020,EU_GDP_PCAPNOM,,ES2003,,EUR,ES2003,-8.3
2017,EU_GDP_PCAPNOM,,ES2003,,EUR,ES2003,2.9
2020,EU_GDP_PCAPNOM,,ES2004,,EUR,ES2004,-10.3
2015,EU_GDP_PCAPNOM,,ES2004,,EUR,ES2004,2.8
2016,EU_GDP_PCAPNOM,,ES2004,,EUR,ES2004,4.9
2018,EU_GDP_PCAPNOM,,ES2004,,EUR,ES2004,3.2
2017,EU_GDP_PCAPNOM,,ES2004,,EUR,ES2004,4
2021,EU_GDP_PCAPNOM,,ES2004,,EUR,ES2004,7.4
2019,EU_GDP_PCAPNOM,,ES2004,,EUR,ES2004,3.6
2018,EU_GDP_PCAPNOM,,ES4803,,EUR,ES4803,4
2020,EU_GDP_PCAPNOM,,ES4803,,EUR,ES4803,-8.4
2017,EU_GDP_PCAPNOM,,ES4803,,EUR,ES4803,4.3
2019,EU_GDP_PCAPNOM,,ES4803,,EUR,ES4803,1.3
2015,EU_GDP_PCAPNOM,,ES4803,,EUR,ES4803,4.3
2021,EU_GDP_PCAPNOM,,ES4803,,EUR,ES4803,19.9
2016,EU_GDP_PCAPNOM,,ES4803,,EUR,ES4803,3.5
2015,EU_GDP_PCAPNOM,,ES4804,,EUR,ES4804,1.8
2016,EU_GDP_PCAPNOM,,ES4804,,EUR,ES4804,2.2
2018,EU_GDP_PCAPNOM,,ES4804,,EUR,ES4804,0.3
2021,EU_GDP_PCAPNOM,,ES4804,,EUR,ES4804,2
2017,EU_GDP_PCAPNOM,,ES4804,,EUR,ES4804,-0.7
2019,EU_GDP_PCAPNOM,,ES4804,,EUR,ES4804,13.3
2020,EU_GDP_PCAPNOM,,ES4804,,EUR,ES4804,-11.6
2019,EU_GDP_PCAPNOM,,ES4805,,EUR,ES4805,0.6
2015,EU_GDP_PCAPNOM,,ES4805,,EUR,ES4805,7.2
2020,EU_GDP_PCAPNOM,,ES4805,,EUR,ES4805,-11.1
2021,EU_GDP_PCAPNOM,,ES4805,,EUR,ES4805,14.1
2017,EU_GDP_PCAPNOM,,ES4805,,EUR,ES4805,6.7
2018,EU_GDP_PCAPNOM,,ES4805,,EUR,ES4805,-0.5
2016,EU_GDP_PCAPNOM,,ES4805,,EUR,ES4805,1.3
2016,EU_GDP_PCAPNOM,,ES2005,,EUR,ES2005,1.4
2017,EU_GDP_PCAPNOM,,ES2005,,EUR,ES2005,4.4
2015,EU_GDP_PCAPNOM,,ES2005,,EUR,ES2005,4.8
2021,EU_GDP_PCAPNOM,,ES2005,,EUR,ES2005,10.7
2019,EU_GDP_PCAPNOM,,ES2005,,EUR,ES2005,3.4
2018,EU_GDP_PCAPNOM,,ES2005,,EUR,ES2005,9.3
2020,EU_GDP_PCAPNOM,,ES2005,,EUR,ES2005,-11.7
2017,EU_GDP_PCAPNOM,,ES0105,,EUR,ES0105,8
2020,EU_GDP_PCAPNOM,,ES0105,,EUR,ES0105,-14.8
2019,EU_GDP_PCAPNOM,,ES0105,,EUR,ES0105,0.1
2016,EU_GDP_PCAPNOM,,ES0105,,EUR,ES0105,1.1
2021,EU_GDP_PCAPNOM,,ES0105,,EUR,ES0105,24.9
2015,EU_GDP_PCAPNOM,,ES0105,,EUR,ES0105,6
2018,EU_GDP_PCAPNOM,,ES0105,,EUR,ES0105,4.6
2019,EU_GDP_PCAPNOM,,ES4806,,EUR,ES4806,0.8
2020,EU_GDP_PCAPNOM,,ES4806,,EUR,ES4806,-9.8
2021,EU_GDP_PCAPNOM,,ES4806,,EUR,ES4806,3.4
2018,EU_GDP_PCAPNOM,,ES4806,,EUR,ES4806,-1.3
2017,EU_GDP_PCAPNOM,,ES4806,,EUR,ES4806,-0.1
2016,EU_GDP_PCAPNOM,,ES4806,,EUR,ES4806,3.3
2015,EU_GDP_PCAPNOM,,ES4806,,EUR,ES4806,1
2015,EU_GDP_PCAPNOM,,ES4807,,EUR,ES4807,1.4
2021,EU_GDP_PCAPNOM,,ES4807,,EUR,ES4807,6.7
2016,EU_GDP_PCAPNOM,,ES4807,,EUR,ES4807,-3
2018,EU_GDP_PCAPNOM,,ES4807,,EUR,ES4807,3.1
2020,EU_GDP_PCAPNOM,,ES4807,,EUR,ES4807,-8.9
2017,EU_GDP_PCAPNOM,,ES4807,,EUR,ES4807,4.8
2019,EU_GDP_PCAPNOM,,ES4807,,EUR,ES4807,6.4
2015,EU_GDP_PCAPNOM,,ES2006,,EUR,ES2006,4.3
2017,EU_GDP_PCAPNOM,,ES2006,,EUR,ES2006,2.3
2016,EU_GDP_PCAPNOM,,ES2006,,EUR,ES2006,2
2021,EU_GDP_PCAPNOM,,ES2006,,EUR,ES2006,7.4
2018,EU_GDP_PCAPNOM,,ES2006,,EUR,ES2006,3.1
2019,EU_GDP_PCAPNOM,,ES2006,,EUR,ES2006,5
2020,EU_GDP_PCAPNOM,,ES2006,,EUR,ES2006,-7
2021,EU_GDP_PCAPNOM,,ES2007,,EUR,ES2007,7.8
2017,EU_GDP_PCAPNOM,,ES2007,,EUR,ES2007,1.5
2015,EU_GDP_PCAPNOM,,ES2007,,EUR,ES2007,4.5
2019,EU_GDP_PCAPNOM,,ES2007,,EUR,ES2007,2.7
2016,EU_GDP_PCAPNOM,,ES2007,,EUR,ES2007,1.3
2020,EU_GDP_PCAPNOM,,ES2007,,EUR,ES2007,-8.8
2018,EU_GDP_PCAPNOM,,ES2007,,EUR,ES2007,6.8
2018,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,2.9
2020,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,-10.6
2019,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,2.4
2015,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,3.1
2021,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,7.9
2022,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,8
2016,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,3.2
2017,EU_GDP_PCAPNOM,ES211,,,EUR,ES211,2.1
2021,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,9.6
2019,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,2.8
2018,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,3.8
2022,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,12.4
2020,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,-9.4
2016,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,4.4
2015,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,3.3
2017,EU_GDP_PCAPNOM,ES213,,,EUR,ES213,3.4
2021,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,8.5
2018,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,4.9
2017,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,3.5
2019,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,3.5
2022,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,8.6
2016,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,3.7
2015,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,3.1
2020,EU_GDP_PCAPNOM,ES212,,,EUR,ES212,-10.1
