Year,Territorio,Comarca,Municipio,Unidad,GeoCode,Value
2017,,,ES48082,PER_1000_POP,ES48082,0.7
2018,,,ES48082,PER_1000_POP,ES48082,0.7
2019,,,ES48082,PER_1000_POP,ES48082,0.7
2020,,,ES48082,PER_1000_POP,ES48082,2.7
2021,,,ES48082,PER_1000_POP,ES48082,4.1
2022,,,ES48082,PER_1000_POP,ES48082,4.1
2010,,,ES48083,PER_1000_POP,ES48083,0.0
2011,,,ES48083,PER_1000_POP,ES48083,0.0
2012,,,ES48083,PER_1000_POP,ES48083,8.8
2013,,,ES48083,PER_1000_POP,ES48083,8.8
2014,,,ES48083,PER_1000_POP,ES48083,8.8
2015,,,ES48083,PER_1000_POP,ES48083,8.8
2016,,,ES48083,PER_1000_POP,ES48083,8.8
2017,,,ES48083,PER_1000_POP,ES48083,0.0
2018,,,ES48083,PER_1000_POP,ES48083,0.0
2019,,,ES48083,PER_1000_POP,ES48083,0.0
2020,,,ES48083,PER_1000_POP,ES48083,10.1
2021,,,ES48083,PER_1000_POP,ES48083,20.2
2022,,,ES48083,PER_1000_POP,ES48083,20.2
2010,,,ES48084,PER_1000_POP,ES48084,0.8
2011,,,ES48084,PER_1000_POP,ES48084,10.0
2012,,,ES48084,PER_1000_POP,ES48084,10.1
2013,,,ES48084,PER_1000_POP,ES48084,10.2
2014,,,ES48084,PER_1000_POP,ES48084,9.5
2015,,,ES48084,PER_1000_POP,ES48084,9.6
2016,,,ES48084,PER_1000_POP,ES48084,0.0
2017,,,ES48084,PER_1000_POP,ES48084,1.9
2018,,,ES48084,PER_1000_POP,ES48084,1.9
2019,,,ES48084,PER_1000_POP,ES48084,1.9
2020,,,ES48084,PER_1000_POP,ES48084,3.8
2021,,,ES48084,PER_1000_POP,ES48084,5.6
2022,,,ES48084,PER_1000_POP,ES48084,3.7
2010,,,ES48085,PER_1000_POP,ES48085,0.0
2011,,,ES48085,PER_1000_POP,ES48085,0.0
2012,,,ES48085,PER_1000_POP,ES48085,0.0
2013,,,ES48085,PER_1000_POP,ES48085,0.0
2014,,,ES48085,PER_1000_POP,ES48085,0.0
2015,,,ES48085,PER_1000_POP,ES48085,0.0
2016,,,ES48085,PER_1000_POP,ES48085,0.0
2017,,,ES48085,PER_1000_POP,ES48085,0.0
2018,,,ES48085,PER_1000_POP,ES48085,0.0
2019,,,ES48085,PER_1000_POP,ES48085,0.0
2020,,,ES48085,PER_1000_POP,ES48085,0.0
2021,,,ES48085,PER_1000_POP,ES48085,0.0
2022,,,ES48085,PER_1000_POP,ES48085,0.0
2010,,,ES48086,PER_1000_POP,ES48086,0.0
2011,,,ES48086,PER_1000_POP,ES48086,0.0
2012,,,ES48086,PER_1000_POP,ES48086,0.0
2013,,,ES48086,PER_1000_POP,ES48086,0.0
2014,,,ES48086,PER_1000_POP,ES48086,0.0
2015,,,ES48086,PER_1000_POP,ES48086,0.0
2016,,,ES48086,PER_1000_POP,ES48086,0.0
2017,,,ES48086,PER_1000_POP,ES48086,0.0
2018,,,ES48086,PER_1000_POP,ES48086,0.0
2019,,,ES48086,PER_1000_POP,ES48086,0.0
2020,,,ES48086,PER_1000_POP,ES48086,0.0
2021,,,ES48086,PER_1000_POP,ES48086,0.0
2022,,,ES48086,PER_1000_POP,ES48086,0.0
2010,,,ES48087,PER_1000_POP,ES48087,0.0
2011,,,ES48087,PER_1000_POP,ES48087,0.0
2012,,,ES48087,PER_1000_POP,ES48087,0.0
2013,,,ES48087,PER_1000_POP,ES48087,0.0
2014,,,ES48087,PER_1000_POP,ES48087,0.0
2015,,,ES48087,PER_1000_POP,ES48087,0.0
2016,,,ES48087,PER_1000_POP,ES48087,0.0
2017,,,ES48087,PER_1000_POP,ES48087,0.0
2018,,,ES48087,PER_1000_POP,ES48087,0.0
2019,,,ES48087,PER_1000_POP,ES48087,0.0
2020,,,ES48087,PER_1000_POP,ES48087,0.0
2021,,,ES48087,PER_1000_POP,ES48087,0.0
2022,,,ES48087,PER_1000_POP,ES48087,0.0
2010,,,ES48088,PER_1000_POP,ES48088,0.0
2011,,,ES48088,PER_1000_POP,ES48088,0.0
2012,,,ES48088,PER_1000_POP,ES48088,0.0
2013,,,ES48088,PER_1000_POP,ES48088,0.0
2014,,,ES48088,PER_1000_POP,ES48088,0.0
2015,,,ES48088,PER_1000_POP,ES48088,0.0
2016,,,ES48088,PER_1000_POP,ES48088,0.0
2017,,,ES48088,PER_1000_POP,ES48088,0.0
2018,,,ES48088,PER_1000_POP,ES48088,0.0
2019,,,ES48088,PER_1000_POP,ES48088,0.0
2020,,,ES48088,PER_1000_POP,ES48088,0.0
2021,,,ES48088,PER_1000_POP,ES48088,0.0
2022,,,ES48088,PER_1000_POP,ES48088,0.0
2010,,,ES48089,PER_1000_POP,ES48089,0.0
2011,,,ES48089,PER_1000_POP,ES48089,0.0
2012,,,ES48089,PER_1000_POP,ES48089,0.0
2013,,,ES48089,PER_1000_POP,ES48089,0.0
2014,,,ES48089,PER_1000_POP,ES48089,0.0
2015,,,ES48089,PER_1000_POP,ES48089,0.0
2016,,,ES48089,PER_1000_POP,ES48089,0.0
2017,,,ES48089,PER_1000_POP,ES48089,0.0
2018,,,ES48089,PER_1000_POP,ES48089,0.0
2019,,,ES48089,PER_1000_POP,ES48089,0.0
2020,,,ES48089,PER_1000_POP,ES48089,0.0
2021,,,ES48089,PER_1000_POP,ES48089,0.0
2022,,,ES48089,PER_1000_POP,ES48089,0.0
2010,,,ES48090,PER_1000_POP,ES48090,0.0
2011,,,ES48090,PER_1000_POP,ES48090,0.0
2012,,,ES48090,PER_1000_POP,ES48090,0.0
2013,,,ES48090,PER_1000_POP,ES48090,0.0
2014,,,ES48090,PER_1000_POP,ES48090,0.0
2015,,,ES48090,PER_1000_POP,ES48090,0.0
2016,,,ES48090,PER_1000_POP,ES48090,0.0
2017,,,ES48090,PER_1000_POP,ES48090,0.0
2018,,,ES48090,PER_1000_POP,ES48090,0.0
2019,,,ES48090,PER_1000_POP,ES48090,0.0
2020,,,ES48090,PER_1000_POP,ES48090,0.0
2021,,,ES48090,PER_1000_POP,ES48090,0.0
2022,,,ES48090,PER_1000_POP,ES48090,0.0
2010,,,ES48091,PER_1000_POP,ES48091,0.0
2011,,,ES48091,PER_1000_POP,ES48091,0.0
2012,,,ES48091,PER_1000_POP,ES48091,0.0
2013,,,ES48091,PER_1000_POP,ES48091,0.0
2014,,,ES48091,PER_1000_POP,ES48091,0.0
2015,,,ES48091,PER_1000_POP,ES48091,0.0
2016,,,ES48091,PER_1000_POP,ES48091,0.0
2017,,,ES48091,PER_1000_POP,ES48091,0.0
2018,,,ES48091,PER_1000_POP,ES48091,0.0
2019,,,ES48091,PER_1000_POP,ES48091,0.0
2020,,,ES48091,PER_1000_POP,ES48091,0.0
2021,,,ES48091,PER_1000_POP,ES48091,0.0
2022,,,ES48091,PER_1000_POP,ES48091,0.0
2010,,,ES48092,PER_1000_POP,ES48092,0.0
2011,,,ES48092,PER_1000_POP,ES48092,0.0
2012,,,ES48092,PER_1000_POP,ES48092,0.0
2013,,,ES48092,PER_1000_POP,ES48092,0.0
2014,,,ES48092,PER_1000_POP,ES48092,0.0
2015,,,ES48092,PER_1000_POP,ES48092,0.0
2016,,,ES48092,PER_1000_POP,ES48092,0.0
2017,,,ES48092,PER_1000_POP,ES48092,0.0
2018,,,ES48092,PER_1000_POP,ES48092,0.0
2019,,,ES48092,PER_1000_POP,ES48092,0.0
2020,,,ES48092,PER_1000_POP,ES48092,0.0
2021,,,ES48092,PER_1000_POP,ES48092,0.0
2022,,,ES48092,PER_1000_POP,ES48092,0.0
2010,,,ES48093,PER_1000_POP,ES48093,32.9
2011,,,ES48093,PER_1000_POP,ES48093,32.2
2012,,,ES48093,PER_1000_POP,ES48093,31.3
2013,,,ES48093,PER_1000_POP,ES48093,30.6
2014,,,ES48093,PER_1000_POP,ES48093,0.0
2015,,,ES48093,PER_1000_POP,ES48093,0.0
2016,,,ES48093,PER_1000_POP,ES48093,0.0
2017,,,ES48093,PER_1000_POP,ES48093,0.0
2018,,,ES48093,PER_1000_POP,ES48093,0.0
2019,,,ES48093,PER_1000_POP,ES48093,0.0
2020,,,ES48093,PER_1000_POP,ES48093,0.0
2021,,,ES48093,PER_1000_POP,ES48093,0.0
2022,,,ES48093,PER_1000_POP,ES48093,0.0
2010,,,ES48094,PER_1000_POP,ES48094,0.0
2011,,,ES48094,PER_1000_POP,ES48094,0.0
2012,,,ES48094,PER_1000_POP,ES48094,0.0
2013,,,ES48094,PER_1000_POP,ES48094,0.0
2014,,,ES48094,PER_1000_POP,ES48094,0.0
2015,,,ES48094,PER_1000_POP,ES48094,0.0
2016,,,ES48094,PER_1000_POP,ES48094,0.0
2017,,,ES48094,PER_1000_POP,ES48094,0.0
2018,,,ES48094,PER_1000_POP,ES48094,0.0
2019,,,ES48094,PER_1000_POP,ES48094,0.0
2020,,,ES48094,PER_1000_POP,ES48094,0.0
2021,,,ES48094,PER_1000_POP,ES48094,0.0
2022,,,ES48094,PER_1000_POP,ES48094,0.0
2010,,,ES48095,PER_1000_POP,ES48095,0.0
2011,,,ES48095,PER_1000_POP,ES48095,0.0
2012,,,ES48095,PER_1000_POP,ES48095,0.0
2013,,,ES48095,PER_1000_POP,ES48095,0.0
2014,,,ES48095,PER_1000_POP,ES48095,0.0
2015,,,ES48095,PER_1000_POP,ES48095,0.0
2016,,,ES48095,PER_1000_POP,ES48095,0.0
2017,,,ES48095,PER_1000_POP,ES48095,0.0
2018,,,ES48095,PER_1000_POP,ES48095,0.0
2019,,,ES48095,PER_1000_POP,ES48095,0.0
2020,,,ES48095,PER_1000_POP,ES48095,0.0
2021,,,ES48095,PER_1000_POP,ES48095,0.0
2022,,,ES48095,PER_1000_POP,ES48095,0.0
2010,,,ES48096,PER_1000_POP,ES48096,8.9
2011,,,ES48096,PER_1000_POP,ES48096,8.8
2012,,,ES48096,PER_1000_POP,ES48096,8.8
2013,,,ES48096,PER_1000_POP,ES48096,0.0
2014,,,ES48096,PER_1000_POP,ES48096,0.0
2015,,,ES48096,PER_1000_POP,ES48096,0.0
2016,,,ES48096,PER_1000_POP,ES48096,0.0
2017,,,ES48096,PER_1000_POP,ES48096,0.0
2018,,,ES48096,PER_1000_POP,ES48096,0.0
2019,,,ES48096,PER_1000_POP,ES48096,0.0
2020,,,ES48096,PER_1000_POP,ES48096,0.0
2021,,,ES48096,PER_1000_POP,ES48096,0.0
2022,,,ES48096,PER_1000_POP,ES48096,0.0
2010,,,ES48097,PER_1000_POP,ES48097,0.0
2011,,,ES48097,PER_1000_POP,ES48097,0.0
2012,,,ES48097,PER_1000_POP,ES48097,0.0
2013,,,ES48097,PER_1000_POP,ES48097,0.0
2014,,,ES48097,PER_1000_POP,ES48097,0.0
2015,,,ES48097,PER_1000_POP,ES48097,0.0
2016,,,ES48097,PER_1000_POP,ES48097,0.0
2017,,,ES48097,PER_1000_POP,ES48097,0.0
2018,,,ES48097,PER_1000_POP,ES48097,0.0
2019,,,ES48097,PER_1000_POP,ES48097,0.0
2020,,,ES48097,PER_1000_POP,ES48097,0.0
2021,,,ES48097,PER_1000_POP,ES48097,0.0
2022,,,ES48097,PER_1000_POP,ES48097,0.0
2010,,,ES48901,PER_1000_POP,ES48901,14.0
2011,,,ES48901,PER_1000_POP,ES48901,13.7
2012,,,ES48901,PER_1000_POP,ES48901,13.4
2013,,,ES48901,PER_1000_POP,ES48901,13.1
2014,,,ES48901,PER_1000_POP,ES48901,12.8
2015,,,ES48901,PER_1000_POP,ES48901,0.0
2016,,,ES48901,PER_1000_POP,ES48901,0.0
2017,,,ES48901,PER_1000_POP,ES48901,0.0
2018,,,ES48901,PER_1000_POP,ES48901,0.0
2019,,,ES48901,PER_1000_POP,ES48901,0.0
2020,,,ES48901,PER_1000_POP,ES48901,0.0
2021,,,ES48901,PER_1000_POP,ES48901,0.0
2022,,,ES48901,PER_1000_POP,ES48901,0.0
2010,,,ES48902,PER_1000_POP,ES48902,0.0
2011,,,ES48902,PER_1000_POP,ES48902,0.0
2012,,,ES48902,PER_1000_POP,ES48902,0.0
2013,,,ES48902,PER_1000_POP,ES48902,0.0
2014,,,ES48902,PER_1000_POP,ES48902,0.0
2015,,,ES48902,PER_1000_POP,ES48902,0.0
2016,,,ES48902,PER_1000_POP,ES48902,0.0
2017,,,ES48902,PER_1000_POP,ES48902,0.0
2018,,,ES48902,PER_1000_POP,ES48902,0.0
2019,,,ES48902,PER_1000_POP,ES48902,0.0
2020,,,ES48902,PER_1000_POP,ES48902,0.0
2021,,,ES48902,PER_1000_POP,ES48902,0.0
2022,,,ES48902,PER_1000_POP,ES48902,0.0
2010,,,ES48903,PER_1000_POP,ES48903,0.0
2011,,,ES48903,PER_1000_POP,ES48903,0.0
2012,,,ES48903,PER_1000_POP,ES48903,0.0
2013,,,ES48903,PER_1000_POP,ES48903,0.0
2014,,,ES48903,PER_1000_POP,ES48903,0.0
2015,,,ES48903,PER_1000_POP,ES48903,0.0
2016,,,ES48903,PER_1000_POP,ES48903,0.0
2017,,,ES48903,PER_1000_POP,ES48903,0.0
2018,,,ES48903,PER_1000_POP,ES48903,0.0
2019,,,ES48903,PER_1000_POP,ES48903,0.0
2020,,,ES48903,PER_1000_POP,ES48903,0.0
2021,,,ES48903,PER_1000_POP,ES48903,0.0
2022,,,ES48903,PER_1000_POP,ES48903,0.0
2010,,,ES48904,PER_1000_POP,ES48904,19.9
2011,,,ES48904,PER_1000_POP,ES48904,19.7
2012,,,ES48904,PER_1000_POP,ES48904,19.6
2013,,,ES48904,PER_1000_POP,ES48904,19.6
2014,,,ES48904,PER_1000_POP,ES48904,19.6
2015,,,ES48904,PER_1000_POP,ES48904,0.0
2016,,,ES48904,PER_1000_POP,ES48904,0.0
2017,,,ES48904,PER_1000_POP,ES48904,0.0
2018,,,ES48904,PER_1000_POP,ES48904,0.0
2019,,,ES48904,PER_1000_POP,ES48904,0.0
2020,,,ES48904,PER_1000_POP,ES48904,0.0
2021,,,ES48904,PER_1000_POP,ES48904,0.0
2022,,,ES48904,PER_1000_POP,ES48904,0.0
2010,,,ES48905,PER_1000_POP,ES48905,0.0
2011,,,ES48905,PER_1000_POP,ES48905,0.0
2012,,,ES48905,PER_1000_POP,ES48905,0.0
2013,,,ES48905,PER_1000_POP,ES48905,0.0
2014,,,ES48905,PER_1000_POP,ES48905,0.0
2015,,,ES48905,PER_1000_POP,ES48905,0.0
2016,,,ES48905,PER_1000_POP,ES48905,0.0
2017,,,ES48905,PER_1000_POP,ES48905,0.0
2018,,,ES48905,PER_1000_POP,ES48905,0.0
2019,,,ES48905,PER_1000_POP,ES48905,0.0
2020,,,ES48905,PER_1000_POP,ES48905,0.0
2021,,,ES48905,PER_1000_POP,ES48905,0.0
2022,,,ES48905,PER_1000_POP,ES48905,0.0
2010,,,ES48906,PER_1000_POP,ES48906,0.0
2011,,,ES48906,PER_1000_POP,ES48906,0.0
2012,,,ES48906,PER_1000_POP,ES48906,0.0
2013,,,ES48906,PER_1000_POP,ES48906,0.0
2014,,,ES48906,PER_1000_POP,ES48906,0.0
2015,,,ES48906,PER_1000_POP,ES48906,0.0
2016,,,ES48906,PER_1000_POP,ES48906,0.0
2017,,,ES48906,PER_1000_POP,ES48906,0.0
2018,,,ES48906,PER_1000_POP,ES48906,0.0
2019,,,ES48906,PER_1000_POP,ES48906,0.0
2020,,,ES48906,PER_1000_POP,ES48906,0.0
2021,,,ES48906,PER_1000_POP,ES48906,0.0
2022,,,ES48906,PER_1000_POP,ES48906,0.0
2010,,,ES48907,PER_1000_POP,ES48907,0.0
2011,,,ES48907,PER_1000_POP,ES48907,0.0
2012,,,ES48907,PER_1000_POP,ES48907,0.0
2013,,,ES48907,PER_1000_POP,ES48907,0.0
2014,,,ES48907,PER_1000_POP,ES48907,0.0
2015,,,ES48907,PER_1000_POP,ES48907,0.0
2016,,,ES48907,PER_1000_POP,ES48907,0.0
2017,,,ES48907,PER_1000_POP,ES48907,0.0
2018,,,ES48907,PER_1000_POP,ES48907,0.0
2019,,,ES48907,PER_1000_POP,ES48907,0.0
2020,,,ES48907,PER_1000_POP,ES48907,0.0
2021,,,ES48907,PER_1000_POP,ES48907,0.0
2022,,,ES48907,PER_1000_POP,ES48907,0.0
2010,,,ES48908,PER_1000_POP,ES48908,0.0
2011,,,ES48908,PER_1000_POP,ES48908,0.0
2012,,,ES48908,PER_1000_POP,ES48908,0.0
2013,,,ES48908,PER_1000_POP,ES48908,0.0
2014,,,ES48908,PER_1000_POP,ES48908,0.0
2015,,,ES48908,PER_1000_POP,ES48908,0.0
2016,,,ES48908,PER_1000_POP,ES48908,0.0
2017,,,ES48908,PER_1000_POP,ES48908,0.0
2018,,,ES48908,PER_1000_POP,ES48908,0.0
2019,,,ES48908,PER_1000_POP,ES48908,0.0
2020,,,ES48908,PER_1000_POP,ES48908,0.0
2021,,,ES48908,PER_1000_POP,ES48908,0.0
2022,,,ES48908,PER_1000_POP,ES48908,0.0
2010,,,ES48909,PER_1000_POP,ES48909,0.0
2011,,,ES48909,PER_1000_POP,ES48909,0.0
2012,,,ES48909,PER_1000_POP,ES48909,0.0
2013,,,ES48909,PER_1000_POP,ES48909,0.0
2014,,,ES48909,PER_1000_POP,ES48909,0.0
2015,,,ES48909,PER_1000_POP,ES48909,0.0
2016,,,ES48909,PER_1000_POP,ES48909,0.0
2017,,,ES48909,PER_1000_POP,ES48909,0.0
2018,,,ES48909,PER_1000_POP,ES48909,0.0
2019,,,ES48909,PER_1000_POP,ES48909,0.0
2020,,,ES48909,PER_1000_POP,ES48909,0.0
2021,,,ES48909,PER_1000_POP,ES48909,0.0
2022,,,ES48909,PER_1000_POP,ES48909,0.0
2010,,,ES48910,PER_1000_POP,ES48910,0.0
2011,,,ES48910,PER_1000_POP,ES48910,0.0
2012,,,ES48910,PER_1000_POP,ES48910,0.0
2013,,,ES48910,PER_1000_POP,ES48910,0.0
2014,,,ES48910,PER_1000_POP,ES48910,0.0
2015,,,ES48910,PER_1000_POP,ES48910,0.0
2016,,,ES48910,PER_1000_POP,ES48910,0.0
2017,,,ES48910,PER_1000_POP,ES48910,0.0
2018,,,ES48910,PER_1000_POP,ES48910,0.0
2019,,,ES48910,PER_1000_POP,ES48910,0.0
2020,,,ES48910,PER_1000_POP,ES48910,0.0
2021,,,ES48910,PER_1000_POP,ES48910,0.0
2022,,,ES48910,PER_1000_POP,ES48910,0.0
2010,,,ES48911,PER_1000_POP,ES48911,0.0
2011,,,ES48911,PER_1000_POP,ES48911,0.0
2012,,,ES48911,PER_1000_POP,ES48911,0.0
2013,,,ES48911,PER_1000_POP,ES48911,0.0
2014,,,ES48911,PER_1000_POP,ES48911,0.0
2015,,,ES48911,PER_1000_POP,ES48911,0.0
2016,,,ES48911,PER_1000_POP,ES48911,0.0
2017,,,ES48911,PER_1000_POP,ES48911,0.0
2018,,,ES48911,PER_1000_POP,ES48911,0.0
2019,,,ES48911,PER_1000_POP,ES48911,0.0
2020,,,ES48911,PER_1000_POP,ES48911,0.0
2021,,,ES48911,PER_1000_POP,ES48911,0.0
2022,,,ES48911,PER_1000_POP,ES48911,0.0
2010,,,ES48912,PER_1000_POP,ES48912,0.0
2011,,,ES48912,PER_1000_POP,ES48912,0.0
2012,,,ES48912,PER_1000_POP,ES48912,0.0
2013,,,ES48912,PER_1000_POP,ES48912,0.0
2014,,,ES48912,PER_1000_POP,ES48912,0.0
2015,,,ES48912,PER_1000_POP,ES48912,0.0
2016,,,ES48912,PER_1000_POP,ES48912,0.0
2017,,,ES48912,PER_1000_POP,ES48912,0.0
2018,,,ES48912,PER_1000_POP,ES48912,0.0
2019,,,ES48912,PER_1000_POP,ES48912,0.0
2020,,,ES48912,PER_1000_POP,ES48912,0.0
2021,,,ES48912,PER_1000_POP,ES48912,0.0
2022,,,ES48912,PER_1000_POP,ES48912,0.0
2010,,,ES48913,PER_1000_POP,ES48913,0.0
2011,,,ES48913,PER_1000_POP,ES48913,0.0
2012,,,ES48913,PER_1000_POP,ES48913,0.0
2013,,,ES48913,PER_1000_POP,ES48913,0.0
2014,,,ES48913,PER_1000_POP,ES48913,0.0
2015,,,ES48913,PER_1000_POP,ES48913,0.0
2016,,,ES48913,PER_1000_POP,ES48913,0.0
2017,,,ES48913,PER_1000_POP,ES48913,0.0
2018,,,ES48913,PER_1000_POP,ES48913,0.0
2019,,,ES48913,PER_1000_POP,ES48913,0.0
2020,,,ES48913,PER_1000_POP,ES48913,0.0
2021,,,ES48913,PER_1000_POP,ES48913,0.0
2022,,,ES48913,PER_1000_POP,ES48913,0.0
2010,,,ES48914,PER_1000_POP,ES48914,0.0
2011,,,ES48914,PER_1000_POP,ES48914,0.0
2012,,,ES48914,PER_1000_POP,ES48914,0.0
2013,,,ES48914,PER_1000_POP,ES48914,0.0
2014,,,ES48914,PER_1000_POP,ES48914,0.0
2015,,,ES48914,PER_1000_POP,ES48914,0.0
2016,,,ES48914,PER_1000_POP,ES48914,0.0
2017,,,ES48914,PER_1000_POP,ES48914,0.0
2018,,,ES48914,PER_1000_POP,ES48914,0.0
2019,,,ES48914,PER_1000_POP,ES48914,0.0
2020,,,ES48914,PER_1000_POP,ES48914,0.0
2021,,,ES48914,PER_1000_POP,ES48914,0.0
2022,,,ES48914,PER_1000_POP,ES48914,0.0
2010,,,ES48915,PER_1000_POP,ES48915,0.0
2011,,,ES48915,PER_1000_POP,ES48915,0.0
2012,,,ES48915,PER_1000_POP,ES48915,0.0
2013,,,ES48915,PER_1000_POP,ES48915,0.0
2014,,,ES48915,PER_1000_POP,ES48915,0.0
2015,,,ES48915,PER_1000_POP,ES48915,0.0
2016,,,ES48915,PER_1000_POP,ES48915,0.0
2017,,,ES48915,PER_1000_POP,ES48915,0.0
2018,,,ES48915,PER_1000_POP,ES48915,0.0
2019,,,ES48915,PER_1000_POP,ES48915,0.0
2020,,,ES48915,PER_1000_POP,ES48915,0.0
2021,,,ES48915,PER_1000_POP,ES48915,0.0
2022,,,ES48915,PER_1000_POP,ES48915,0.0
2010,,,,PER_1000_POP,,3.0
2011,,,,PER_1000_POP,,2.7
2012,,,,PER_1000_POP,,2.9
2013,,,,PER_1000_POP,,2.7
2014,,,,PER_1000_POP,,2.2
2015,,,,PER_1000_POP,,1.7
2016,,,,PER_1000_POP,,1.3
2017,,,,PER_1000_POP,,1.2
2018,,,,PER_1000_POP,,0.9
2019,,,,PER_1000_POP,,0.8
2020,,,,PER_1000_POP,,0.8
2021,,,,PER_1000_POP,,0.8
2022,,,,PER_1000_POP,,0.8
